Price,Adj Close,Close,High,Low,Open,Volume
2024-09-16,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,0
2024-09-17,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,500
2024-09-18,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,10100
2024-09-19,10.460000038146973,10.460000038146973,10.479999542236328,10.430000305175781,10.4399995803833,41300
2024-09-20,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,1100
2024-09-23,10.470000267028809,10.470000267028809,10.470000267028809,10.449999809265137,10.460000038146973,9600
2024-09-24,10.470000267028809,10.470000267028809,10.470000267028809,10.449999809265137,10.449999809265137,3400
2024-09-25,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,0
2024-09-26,10.460000038146973,10.460000038146973,10.479999542236328,10.460000038146973,10.479999542236328,7700
2024-09-27,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,23000
2024-09-30,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,0
2024-10-01,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,100
2024-10-02,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,0
2024-10-03,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,2300
2024-10-04,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,5400
2024-10-07,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,0
2024-10-08,10.470000267028809,10.470000267028809,10.489999771118164,10.470000267028809,10.489999771118164,89600
2024-10-09,10.5,10.5,10.5,10.5,10.5,100
2024-10-10,10.5,10.5,10.5,10.5,10.5,0
2024-10-11,10.5,10.5,10.5,10.5,10.5,0
2024-10-14,10.5,10.5,10.5,10.5,10.5,0
2024-10-15,10.480999946594238,10.480999946594238,10.5,10.475000381469727,10.475000381469727,3300
2024-10-16,10.480999946594238,10.480999946594238,10.480999946594238,10.480999946594238,10.480999946594238,0
2024-10-17,10.5600004196167,10.5600004196167,10.5600004196167,10.550000190734863,10.550000190734863,600
2024-10-18,10.6899995803833,10.6899995803833,10.6899995803833,10.5600004196167,10.5600004196167,3700
2024-10-21,10.5600004196167,10.5600004196167,10.569999694824219,10.550000190734863,10.5600004196167,3100
2024-10-22,10.5600004196167,10.5600004196167,10.5600004196167,10.5600004196167,10.5600004196167,0
2024-10-23,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,5900
2024-10-24,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,0
2024-10-25,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,0
2024-10-28,10.640000343322754,10.640000343322754,10.640000343322754,10.600000381469727,10.600000381469727,800
2024-10-29,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,26700
2024-10-30,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,0
2024-10-31,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,0
2024-11-01,10.579999923706055,10.579999923706055,10.59000015258789,10.579999923706055,10.59000015258789,4400
2024-11-04,10.59000015258789,10.59000015258789,10.59000015258789,10.59000015258789,10.59000015258789,500
2024-11-05,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,20000
2024-11-06,10.619999885559082,10.619999885559082,10.640000343322754,10.619999885559082,10.640000343322754,3000
2024-11-07,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,18000
2024-11-08,10.614999771118164,10.614999771118164,10.614999771118164,10.614999771118164,10.614999771118164,100
2024-11-11,10.614999771118164,10.614999771118164,10.614999771118164,10.614999771118164,10.614999771118164,0
2024-11-12,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,3000
2024-11-13,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,600
2024-11-14,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,500
2024-11-15,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,0
2024-11-18,10.640000343322754,10.640000343322754,10.640000343322754,10.640000343322754,10.640000343322754,130100
2024-11-19,10.630000114440918,10.630000114440918,10.640000343322754,10.630000114440918,10.640000343322754,4000
2024-11-20,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,0
2024-11-21,10.619999885559082,10.619999885559082,10.630000114440918,10.619999885559082,10.630000114440918,3000
2024-11-22,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,0
